Title,House_address,Area,House_layout,Rent
整租·宏业小区 2室1厅 西,南明区,86.00㎡,2室1厅1卫,1100 元/月
,,,,
整租·花果园M区 3室2厅 东南,南明区,106.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·榕筑南溪绿园 3室1厅 南/北,花溪区,130.00㎡,3室1厅1卫,2000 元/月
,,,,
整租·龚西合力大院 2室1厅 东南/南,白云区,83.00㎡,2室1厅1卫,1200 元/月
,,,,
整租·恒大金阳新世界观澜 1室0厅 西,观山湖区,31.11㎡,1室0厅0卫,2400 元/月
,,,,
整租·俊发城 4室2厅 东北,白云区,141.00㎡,4室2厅2卫,2500 元/月
,,,,
整租·贝地卢加诺 2室2厅 南/北,云岩区,80.00㎡,2室2厅1卫,2000 元/月
,,,,
整租·金锐花园 2室2厅 东南/南,乌当区,91.79㎡,2室2厅1卫,1400 元/月
,,,,
整租·锦绣家园 4室2厅 东,南明区,147.00㎡,4室2厅2卫,3000 元/月
,,,,
整租·中央国际智苑 3室2厅 南,云岩区,95.00㎡,3室2厅2卫,2500 元/月
,,,,
整租·中天会展城B区 2室2厅 北,观山湖区,136.00㎡,2室2厅1卫,2500 元/月
,,,,
整租·花果园一期 3室2厅 南,南明区,89.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·融创九樾府C区 4室2厅 东南,观山湖区,131.00㎡,4室2厅2卫,5200 元/月
,,,,
整租·国际商城 3室2厅 东南,南明区,155.00㎡,3室2厅2卫,3600 元/月
,,,,
整租·花果园C区 2室1厅 西南,南明区,74.00㎡,2室1厅1卫,1700 元/月
,,,,
整租·中天会展城A区 3室1厅 东南,观山湖区,90.00㎡,3室1厅1卫,2300 元/月
,,,,
整租·万科城 3室2厅 南,云岩区,85.00㎡,3室2厅1卫,1600 元/月
,,,,
整租·中天知秋轩 4室2厅 南/北,观山湖区,153.00㎡,4室2厅2卫,3500 元/月
,,,,
整租·万科翡翠天骄 1室1厅 南/北,观山湖区,40.00㎡,1室1厅1卫,1300 元/月
,,,,
整租·富力新天地 1室1厅 南,观山湖区,44.63㎡,1室1厅1卫,1400 元/月
,,,,
整租·万科大都会南区 3室2厅 南,花溪区,116.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·观山小区 3室2厅 南/北,观山湖区,130.00㎡,3室2厅2卫,3000 元/月
,,,,
整租·花果园一期 2室2厅 南,南明区,75.00㎡,2室2厅1卫,2500 元/月
,,,,
整租·北大资源梦想城 2室1厅 南,观山湖区,68.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·花果园一期 3室2厅 南,南明区,89.18㎡,3室2厅1卫,2000 元/月
,,,,
整租·宅吉路7号 3室2厅 东南/南,云岩区,120.00㎡,3室2厅1卫,2200 元/月
,,,,
整租·碧海乾图花园 4室2厅 南/北,观山湖区,149.00㎡,4室2厅2卫,2500 元/月
,,,,
整租·碧潭园珑玥 3室2厅 南,观山湖区,85.00㎡,3室2厅1卫,2400 元/月
,,,,
整租·龙贤苑 2室2厅 南/北,观山湖区,90.00㎡,2室2厅1卫,2600 元/月
,,,,
整租·美的林城时代南区 3室2厅 东/西/北,观山湖区,83.00㎡,3室2厅1卫,3300 元/月
,,,,
整租·中铁阅山湖-樾园 2室1厅 西南,观山湖区,88.00㎡,2室1厅1卫,2800 元/月
,,,,
整租·碧桂园天麓1号 4室2厅 南/北,贵州双龙航空港经济区,143.00㎡,4室2厅2卫,1600 元/月
,,,,
整租·世纪城龙祥苑 3室2厅 南,观山湖区,110.00㎡,3室2厅2卫,2200 元/月
,,,,
整租·龙湖景粼天著水云 3室2厅 东南,花溪区,94.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·中央国际书香里 3室2厅 东南,云岩区,103.00㎡,3室2厅2卫,2100 元/月
,,,,
整租·芙蓉园 3室2厅 东南,云岩区,105.62㎡,3室2厅1卫,1600 元/月
,,,,
整租·万科大都会北区 3室2厅 北,花溪区,89.00㎡,3室2厅1卫,2000 元/月
,,,,
整租·保利·云山国际 8室3厅 南/北,云岩区,300.00㎡,8室3厅3卫,7200 元/月
,,,,
整租·友谊路113号 2室1厅 东南,云岩区,70.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·金元国际新城南区 3室2厅 南,观山湖区,106.00㎡,3室2厅1卫,2700 元/月
,,,,
整租·中天甜蜜小镇6组团 2室1厅 南,乌当区,60.00㎡,2室1厅1卫,1100 元/月
,,,,
整租·卧龙山庄 3室2厅 东南,南明区,120.29㎡,3室2厅2卫,2200 元/月
,,,,
整租·万科理想城D区 3室2厅 南,观山湖区,108.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·花果园R2区 1室1厅 东,南明区,102.00㎡,1室1厅0卫,3060 元/月
,,,,
整租·万科翡翠天骄 1室1厅 东南,观山湖区,40.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·未来方舟G10组团 3室2厅 东南/南/西南,云岩区,98.50㎡,3室2厅1卫,2800 元/月
,,,,
整租·龙宇苑 3室2厅 南,观山湖区,130.00㎡,3室2厅2卫,1300 元/月
,,,,
整租·威清路 3室2厅 东南,云岩区,103.00㎡,3室2厅1卫,1800 元/月
,,,,
整租·富力新天地 1室1厅 南/北,观山湖区,90.00㎡,1室1厅1卫,2500 元/月
,,,,
整租·新世界御湖 3室2厅 南/北,观山湖区,127.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·湖山郡 1室1厅 南/北,观山湖区,50.00㎡,1室1厅1卫,1400 元/月
,,,,
整租·永实·御湖尚城 3室2厅 西南,白云区,89.00㎡,3室2厅1卫,1600 元/月
,,,,
整租·观山小区 4室2厅 南/北,观山湖区,145.77㎡,4室2厅2卫,3200 元/月
,,,,
整租·文昌南路154号 1室0厅 东南,南明区,30.00㎡,1室0厅1卫,1100 元/月
,,,,
整租·花果园J区 3室1厅 南,南明区,81.00㎡,3室1厅1卫,1900 元/月
,,,,
整租·万科大都会北区 2室2厅 南,花溪区,76.00㎡,2室2厅1卫,1700 元/月
,,,,
整租·麒龙润园小区 3室2厅 南/北,云岩区,108.00㎡,3室2厅1卫,1800 元/月
,,,,
整租·融创九樾府B区 3室2厅 东南,观山湖区,115.99㎡,3室2厅2卫,4100 元/月
,,,,
整租·贵阳恒大帝景 3室1厅 南,云岩区,100.00㎡,3室1厅1卫,2300 元/月
,,,,
整租·未来方舟D16组团 2室2厅 南/北,云岩区,85.00㎡,2室2厅1卫,2300 元/月
,,,,
整租·恒大金阳新世界观麓 3室2厅 东南,白云区,118.00㎡,3室2厅2卫,2500 元/月
,,,,
整租·贵阳恒大未来城 3室2厅 东,白云区,98.28㎡,3室2厅1卫,1600 元/月
,,,,
整租·恒大金阳新世界观麓 3室2厅 南,白云区,129.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·恒大翡翠华庭 3室2厅 东南,花溪区,129.79㎡,3室2厅2卫,2000 元/月
,,,,
整租·白果巷 2室1厅 南,云岩区,50.00㎡,2室1厅1卫,800 元/月
,,,,
整租·中央国际书香里 3室1厅 东南,云岩区,86.00㎡,3室1厅1卫,1900 元/月
,,,,
整租·如意巷30号 3室1厅 东,南明区,110.00㎡,3室1厅1卫,1500 元/月
,,,,
整租·华润国际社区 1室1厅 南,观山湖区,45.00㎡,1室1厅1卫,1600 元/月
,,,,
整租·建设路 2室1厅 东,白云区,85.00㎡,2室1厅1卫,1200 元/月
,,,,
整租·中天未来方舟D3组团 2室1厅 西南,云岩区,60.00㎡,2室1厅2卫,2400 元/月
,,,,
整租·世纪城龙祥苑 2室2厅 南,观山湖区,88.00㎡,2室2厅1卫,2000 元/月
,,,,
整租·峰会国际 5室1厅 东南,云岩区,550.00㎡,5室1厅2卫,25000 元/月
,,,,
整租·枫林 3室2厅 西南,云岩区,144.00㎡,3室2厅2卫,1500 元/月
,,,,
整租·花果园27号 2室1厅 西南/北,南明区,80.00㎡,2室1厅1卫,1300 元/月
,,,,
整租·碧园花城 3室1厅 南,花溪区,94.00㎡,3室1厅1卫,1900 元/月
,,,,
整租·恒大滨河左岸 2室2厅 南,观山湖区,81.00㎡,2室2厅1卫,2500 元/月
,,,,
整租·贵阳恒大帝景 1室1厅 北,云岩区,48.00㎡,1室1厅1卫,1100 元/月
,,,,
整租·长宁街6号 2室1厅 东,白云区,60.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·八达巷14号 3室2厅 南,南明区,90.00㎡,3室2厅1卫,1500 元/月
,,,,
整租·美的林城时代南区 4室2厅 北,观山湖区,129.00㎡,4室2厅1卫,3300 元/月
,,,,
整租·南湖郡二期 3室2厅 东南/西南,白云区,115.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·贵阳恒大文化旅游城 3室2厅 东南/南,花溪区,90.33㎡,3室2厅1卫,900 元/月
,,,,
整租·华润国际社区二期万象汇（I区） 1室1厅 东南/南,观山湖区,45.00㎡,1室1厅1卫,2000 元/月
,,,,
整租·渔安新城 4室1厅 东南,云岩区,112.50㎡,4室1厅2卫,1500 元/月
,,,,
整租·龙缘聚乐汇 1室1厅 东南,南明区,63.34㎡,1室1厅1卫,1200 元/月
,,,,
整租·龙缘聚乐汇 1室1厅 东南,南明区,41.00㎡,1室1厅1卫,1100 元/月
,,,,
整租·富力中心 1室0厅 东,观山湖区,46.64㎡,1室0厅1卫,1500 元/月
,,,,
整租·金茂·观山湖 4室2厅 南,观山湖区,123.00㎡,4室2厅2卫,2400 元/月
,,,,
整租·万科大都会花样 4室2厅 东南,花溪区,132.00㎡,4室2厅2卫,2300 元/月
,,,,
整租·金科·集美阳光 1室1厅 东,花溪区,35.00㎡,1室1厅1卫,1200 元/月
,,,,
整租·优品道·优品城邦 3室1厅 南,白云区,86.00㎡,3室1厅1卫,1700 元/月
,,,,
整租·保利温泉新城三期 4室2厅 东南,乌当区,163.00㎡,4室2厅2卫,2340 元/月
,,,,
整租·万科新都荟 3室2厅 东,云岩区,112.00㎡,3室2厅2卫,3300 元/月
,,,,
整租·美的林城时代公寓 1室1厅 西南,观山湖区,64.00㎡,1室1厅1卫,2600 元/月
,,,,
整租·兴隆城市花园沐风园 2室1厅 东南,南明区,87.90㎡,2室1厅1卫,1500 元/月
,,,,
整租·富力新天地 1室1厅 东南,观山湖区,47.00㎡,1室1厅1卫,1400 元/月
,,,,
整租·未来方舟H6组团 3室2厅 东南,云岩区,105.00㎡,3室2厅1卫,2800 元/月
,,,,
整租·观云 4室2厅 东/东南,乌当区,144.00㎡,4室2厅2卫,2300 元/月
,,,,
整租·兴关社区 4室1厅 东南,南明区,100.00㎡,4室1厅1卫,1500 元/月
,,,,
整租·君悦华庭 3室2厅 东南,南明区,152.00㎡,3室2厅2卫,3500 元/月
,,,,
整租·皂井巷5号 3室1厅 南,南明区,69.50㎡,3室1厅1卫,1800 元/月
,,,,
整租·乐街小区 1室1厅 南,花溪区,45.00㎡,1室1厅1卫,1000 元/月
,,,,
整租·小城故事 3室2厅 南/北,花溪区,99.00㎡,3室2厅1卫,1400 元/月
,,,,
整租·金元国际新城北区 3室2厅 南,观山湖区,140.00㎡,3室2厅2卫,3300 元/月
,,,,
整租·中铁逸都国际B区 3室2厅 西,观山湖区,108.00㎡,3室2厅2卫,3000 元/月
,,,,
整租·恒大滨河左岸 3室2厅 南,观山湖区,128.00㎡,3室2厅2卫,3800 元/月
,,,,
整租·三民东路21号 2室1厅 南,云岩区,70.00㎡,2室1厅1卫,1000 元/月
,,,,
整租·万科花溪大都会 3室2厅 南,花溪区,95.00㎡,3室2厅1卫,1700 元/月
,,,,
整租·富力新天地 1室1厅 南/北,观山湖区,47.00㎡,1室1厅1卫,1400 元/月
,,,,
整租·博泰世界岛 1室1厅 东南,白云区,37.75㎡,1室1厅1卫,900 元/月
,,,,
整租·世纪城龙泉苑东区 2室2厅 南/北,观山湖区,90.73㎡,2室2厅1卫,1800 元/月
,,,,
整租·兰溪谷 3室2厅 南/北,云岩区,121.00㎡,3室2厅2卫,2200 元/月
,,,,
整租·熙山郡 2室2厅 东南,云岩区,80.00㎡,2室2厅1卫,1800 元/月
,,,,
整租·恒大中央公园B区 3室2厅 南,观山湖区,123.60㎡,3室2厅2卫,2800 元/月
,,,,
整租·北尚华城 2室2厅 南,白云区,76.00㎡,2室2厅1卫,1300 元/月
,,,,
整租·花果园Q区 3室1厅 东南,南明区,90.00㎡,3室1厅2卫,2200 元/月
,,,,
整租·万科大都会南区 2室2厅 东南,花溪区,100.00㎡,2室2厅2卫,1800 元/月
,,,,
整租·联通大厦 2室2厅 西南,南明区,85.00㎡,2室2厅1卫,2700 元/月
,,,,
整租·花果园X区 2室1厅 东,南明区,65.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·恒大翡翠华庭 3室1厅 东南,花溪区,91.00㎡,3室1厅1卫,1800 元/月
,,,,
整租·俊发城 1室1厅 西南,白云区,49.81㎡,1室1厅1卫,1500 元/月
,,,,
整租·城市方舟 4室2厅 东,南明区,140.00㎡,4室2厅2卫,5000 元/月
,,,,
整租·优品道·优品城邦 4室2厅 东南/西北,白云区,110.00㎡,4室2厅2卫,2000 元/月
,,,,
整租·万科翡翠天骄 3室2厅 南/北,观山湖区,113.00㎡,3室2厅2卫,3000 元/月
,,,,
整租·华润国际社区C区 1室1厅 南,观山湖区,50.00㎡,1室1厅1卫,1500 元/月
,,,,
整租·黎阳家园12组团 4室2厅 东南/南,观山湖区,147.90㎡,4室2厅2卫,2600 元/月
,,,,
整租·花果园J区 2室1厅 东南,南明区,68.00㎡,2室1厅1卫,1700 元/月
,,,,
整租·世纪园 3室2厅 西,云岩区,140.00㎡,3室2厅2卫,1500 元/月
,,,,
整租·麒龙快乐家园一期 3室2厅 南,南明区,84.84㎡,3室2厅1卫,1200 元/月
,,,,
整租·南岳大院 3室2厅 南,南明区,110.00㎡,3室2厅2卫,2700 元/月
,,,,
整租·观水馨苑 4室2厅 东南,南明区,160.00㎡,4室2厅2卫,3000 元/月
,,,,
整租·绿地新都会 2室1厅 东南,白云区,60.00㎡,2室1厅1卫,1800 元/月
,,,,
整租·双龙御景新城 2室1厅 南,南明区,77.97㎡,2室1厅1卫,2000 元/月
,,,,
整租·都市阳光 3室2厅 东南,南明区,124.00㎡,3室2厅2卫,2700 元/月
,,,,
整租·金龙国际花园 3室2厅 南,观山湖区,163.00㎡,3室2厅2卫,3900 元/月
,,,,
整租·龙瑞苑 2室1厅 南,观山湖区,100.00㎡,2室1厅1卫,2000 元/月
,,,,
整租·金融π公寓 1室1厅 南,观山湖区,730.00㎡,1室1厅1卫,20000 元/月
,,,,
整租·恒大滨河左岸 1室1厅 东南,观山湖区,51.00㎡,1室1厅1卫,2000 元/月
,,,,
整租·优品道·优品城邦 3室2厅 南,白云区,78.00㎡,3室2厅1卫,1600 元/月
,,,,
整租·中兴苑 3室1厅 东南,花溪区,102.00㎡,3室1厅1卫,1200 元/月
,,,,
整租·明诚景怡苑 3室2厅 北,观山湖区,135.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·金谷苑 4室2厅 东南,观山湖区,205.00㎡,4室2厅2卫,4000 元/月
,,,,
整租·金谷苑 4室2厅 西南,观山湖区,189.00㎡,4室2厅2卫,4300 元/月
,,,,
整租·金龙国际花园 2室2厅 南,观山湖区,78.91㎡,2室2厅1卫,2500 元/月
,,,,
整租·花果园B北区 3室2厅 南/西南,南明区,115.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·教师新村 2室1厅 南,云岩区,80.00㎡,2室1厅1卫,1100 元/月
,,,,
整租·龙凯苑 3室1厅 南/北,观山湖区,100.00㎡,3室1厅1卫,1900 元/月
,,,,
整租·国际城G组团 3室1厅 东南,南明区,115.00㎡,3室1厅2卫,2500 元/月
,,,,
整租·富力新天地 1室1厅 南,观山湖区,47.00㎡,1室1厅1卫,1399 元/月
,,,,
整租·金融城MAX 1室0厅 东南/南,观山湖区,690.46㎡,1室0厅0卫,38000 元/月
,,,,
整租·万科新都荟 3室2厅 南,云岩区,96.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·新世界御湖 3室2厅 南,观山湖区,99.00㎡,3室2厅1卫,2400 元/月
,,,,
整租·蓝波湾花园 4室2厅 错层 南,南明区,240.00㎡,4室2厅2卫,3900 元/月
,,,,
整租·保利溪湖 3室2厅 南/北,花溪区,114.00㎡,3室2厅2卫,2400 元/月
,,,,
整租·恒大珺睿府 3室2厅 东南,花溪区,97.00㎡,3室2厅1卫,1600 元/月
,,,,
整租·西南上城映山府 3室2厅 南/北,观山湖区,120.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·万科公园5号 2室2厅 南,云岩区,85.00㎡,2室2厅1卫,2800 元/月
,,,,
整租·优品道·优品城邦 4室2厅 南,白云区,120.00㎡,4室2厅1卫,1900 元/月
,,,,
整租·金阳新世界山临境 3室2厅 东,观山湖区,126.00㎡,3室2厅2卫,2300 元/月
,,,,
整租·中铁阅山湖阅湖公馆 3室2厅 南,观山湖区,125.00㎡,3室2厅2卫,2000 元/月
,,,,
整租·幸福家园 3室2厅 东南,南明区,140.00㎡,3室2厅2卫,2800 元/月
,,,,
整租·扁井社区 2室1厅 东南,云岩区,89.00㎡,2室1厅1卫,1500 元/月
,,,,
整租·金融城C4座 2室0厅 南,观山湖区,156.55㎡,2室0厅0卫,11750 元/月
,,,,
整租·恒大中央广场 1室1厅 东南,观山湖区,41.00㎡,1室1厅1卫,1400 元/月
,,,,
整租·中天宅吉碧苑 3室2厅 东南,云岩区,140.00㎡,3室2厅2卫,3500 元/月
,,,,
整租·渔安新城 3室1厅 东南,云岩区,112.50㎡,3室1厅2卫,1200 元/月
,,,,
整租·优品道·优品城邦 3室2厅 东南/南,白云区,88.00㎡,3室2厅1卫,1700 元/月
,,,,
整租·金阳新世界翰临境 2室2厅 东,观山湖区,65.26㎡,2室2厅1卫,2000 元/月
,,,,
整租·世纪城龙泽苑南区 3室2厅 南/北,观山湖区,139.00㎡,3室2厅2卫,2400 元/月
,,,,
整租·碧桂园和泰府 5室2厅 南/北,观山湖区,270.00㎡,5室2厅3卫,5000 元/月
,,,,
整租·贵阳融创城 3室2厅 西南,花溪区,98.00㎡,3室2厅2卫,1300 元/月
,,,,
整租·上海之春 2室2厅 东南,云岩区,92.40㎡,2室2厅1卫,2000 元/月
,,,,
整租·绿地新都会 1室1厅 西,白云区,28.00㎡,1室1厅1卫,700 元/月
,,,,
整租·绿地新都会 1室1厅 西北,白云区,28.00㎡,1室1厅1卫,700 元/月
,,,,
整租·中铁阅山湖-樾园 3室2厅 东,观山湖区,110.00㎡,3室2厅1卫,2700 元/月
,,,,
整租·绿地新都会 1室1厅 西北,白云区,28.00㎡,1室1厅1卫,700 元/月
,,,,
整租·曦阳山庄 4室2厅 东,云岩区,114.00㎡,4室2厅1卫,1699 元/月
,,,,
整租·未来方舟F4组团 1室1厅 东南,云岩区,43.00㎡,1室1厅1卫,1300 元/月
,,,,
整租·景天城 1室1厅 西南,云岩区,63.00㎡,1室1厅1卫,2500 元/月
,,,,
整租·中天花园.御景湾 2室2厅 南,云岩区,100.00㎡,2室2厅2卫,2000 元/月
,,,,
整租·会展SOHO 2室2厅 南,观山湖区,60.00㎡,2室2厅1卫,11000 元/月
,,,,
整租·会展SOHO 2室2厅 南,观山湖区,60.00㎡,2室2厅1卫,11000 元/月
,,,,
整租·会展SOHO 2室2厅 南,观山湖区,60.00㎡,2室2厅1卫,11000 元/月
,,,,
整租·金融橙公寓 1室1厅 复式 东南,观山湖区,50.00㎡,1室1厅1卫,1300 元/月
,,,,
整租·尚武小区 2室1厅 东南,南明区,60.00㎡,2室1厅1卫,1300 元/月
,,,,
整租·万科大都会花样 3室1厅 南,花溪区,88.00㎡,3室1厅1卫,2000 元/月
,,,,
整租·瀑布大厦 3室1厅 东南/南,云岩区,109.00㎡,3室1厅1卫,3500 元/月
,,,,
整租·华润国际社区D区 2室2厅 南,观山湖区,93.00㎡,2室2厅1卫,2500 元/月
,,,,
整租·绿苑小区天源居 2室1厅 东南,南明区,71.35㎡,2室1厅1卫,1300 元/月
,,,,
整租·万科城 1室1厅 南,云岩区,36.11㎡,1室1厅1卫,1100 元/月
,,,,
整租·花果园M区 1室1厅 东南/南,南明区,50.00㎡,1室1厅1卫,1750 元/月
,,,,
整租·花果园财富广场 1室1厅 南,南明区,103.00㎡,1室1厅0卫,2000 元/月
,,,,
整租·万科理想城C区 3室2厅 东南,观山湖区,91.00㎡,3室2厅1卫,2100 元/月
,,,,
整租·花果园M区 3室2厅 南,南明区,90.00㎡,3室2厅1卫,2300 元/月
,,,,
整租·富力华庭 3室2厅 南,云岩区,105.97㎡,3室2厅2卫,2200 元/月
,,,,
整租·保利翰林 3室2厅 南/北,乌当区,110.00㎡,3室2厅1卫,3000 元/月
,,,,
整租·碧海红湖 3室2厅 南/北,观山湖区,127.00㎡,3室2厅2卫,2500 元/月
,,,,
整租·天富公寓 1室1厅 东南,云岩区,42.00㎡,1室1厅1卫,1200 元/月
,,,,
整租·花果园V区 3室1厅 南,南明区,90.00㎡,3室1厅1卫,1700 元/月
,,,,
整租·茶花小区 3室1厅 东南,南明区,90.00㎡,3室1厅1卫,1200 元/月
,,,,
整租·花果园E区 3室2厅 西南,南明区,87.00㎡,3室2厅1卫,2300 元/月
,,,,
整租·友谊路红楼 2室1厅 西,云岩区,78.00㎡,2室1厅1卫,1100 元/月
,,,,
整租·省政府大院 1室1厅 南,云岩区,52.00㎡,1室1厅1卫,800 元/月
,,,,
整租·富力新天地 1室1厅 东南,观山湖区,44.00㎡,1室1厅1卫,1299 元/月
,,,,
整租·中天会展城B区五组团 1室0厅 南,观山湖区,73.00㎡,1室0厅0卫,3500 元/月
,,,,
整租·蒙特卡尼 4室2厅 南,云岩区,156.00㎡,4室2厅2卫,4000 元/月
,,,,
整租·中天会展城A区 3室2厅 东南,观山湖区,136.54㎡,3室2厅2卫,2600 元/月
,,,,
整租·中天会展城A区 1室1厅 东南,观山湖区,40.00㎡,1室1厅1卫,1200 元/月
,,,,
整租·万科城 1室1厅 东南,云岩区,36.00㎡,1室1厅1卫,1000 元/月
,,,,
整租·花果园V区 3室2厅 东南,南明区,91.00㎡,3室2厅1卫,2300 元/月
,,,,
整租·兴关社区 4室1厅 东南,南明区,100.00㎡,4室1厅2卫,1200 元/月
,,,,
整租·阳光城·启航中心 1室1厅 南,观山湖区,45.00㎡,1室1厅1卫,1400 元/月
,,,,
整租·中天金融城国际社区 5室2厅 西南,白云区,130.00㎡,5室2厅3卫,3200 元/月
,,,,
整租·花溪碧桂园 3室2厅 西,花溪区,114.00㎡,3室2厅2卫,1600 元/月
,,,,
整租·金融π公寓 1室1厅 复式 南,观山湖区,56.00㎡,1室1厅1卫,1350 元/月
